"TRS_DT","LOC_NO","DIV_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","gross_profit","reject_reason"
"2017-07-18","5056","46","1230.03","-1","0","0","1299.99","1","900","1299.99","1","1377.99","1","1241.01","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location5056"
"2017-07-18","6901","22","1604.98","2","39.990000000000002","1","1604.98","2","2345","1604.98","2","0","0","0","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location6901"
"2017-07-18","6901","26","2361.9400000000001","6","0","0","2361.9400000000001","6","2528","2129.96","4","1439.97","4","2361.9400000000001","0","0","6","0","0","T","20170718","","Unable to find POS in dim.location6901"
"2017-07-18","6901","32","5.9900000000000002","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location6901"
"2017-07-18","6901","46","360","1","0","0","384.99000000000001","1","409.99000000000001","384.99000000000001","1","0","0","335.00999999999999","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location6901"
"2017-07-18","9299","20","145.16","4","0","0","137.99000000000001","1","102.8","0","0","0","0","137.99000000000001","0","0","1","0","0","T","20170718","","Unable to find POS in dim.location9299"
"2017-07-18","9299","22","889.98000000000002","2","219.99000000000001","1","889.98000000000002","2","960","889.98000000000002","2","0","0","574.99000000000001","0","0","1","0","0","T","20170718","","Unable to find POS in dim.location9299"
"2017-07-18","9299","26","2272.3299999999999","7","209.99000000000001","1","2049.96","4","2383.5999999999999","2049.96","4","0","0","999.98000000000002","0","0","2","0","0","T","20170718","","Unable to find POS in dim.location9299"
"2017-07-18","9299","46","2914.98","2","819.98000000000002","2","2914.98","2","3785","2914.98","2","0","0","-10","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location9299"
"2017-07-18","9333","9","39.990000000000002","1","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location9333"
"2017-07-18","9333","22","-517.5","-1","0","0","0","0","-582.49000000000001","0","0","0","0","0","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location9333"
"2017-07-18","9333","46","825","1","0","0","825","1","1174.99","825","1","0","0","0","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location9333"
"2017-07-18","9935","20","3.1899999999999999","1","0","0","0","0","4.7999999999999998","0","0","0","0","0","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location9935"
"2017-07-18","9935","22","2403.5900000000001","4","0","0","2403.5900000000001","4","3346.3699999999999","2403.5900000000001","4","0","0","961.61000000000001","0","0","2","0","0","T","20170718","","Unable to find POS in dim.location9935"
"2017-07-18","9935","26","3103.9099999999999","9","296.98000000000002","2","3089.9200000000001","8","3431","3089.9200000000001","8","0","0","663.97000000000003","0","0","3","0","0","T","20170718","","Unable to find POS in dim.location9935"
"2017-07-18","9935","32","11.98","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location9935"
"2017-07-18","9935","46","4978.6400000000003","11","359.99000000000001","1","4838.71","4","6371.1800000000003","4838.71","4","0","0","541.49000000000001","0","0","1","0","0","T","20170718","","Unable to find POS in dim.location9935"
"2017-07-18","9937","20","349.98000000000002","2","0","0","0","0","260","0","0","0","0","349.98000000000002","0","0","2","0","0","T","20170718","","Unable to find POS in dim.location9937"
"2017-07-18","9937","22","878.96000000000004","4","0","0","848.97000000000003","3","481","848.97000000000003","3","0","0","698.97000000000003","0","0","3","0","0","T","20170718","","Unable to find POS in dim.location9937"
"2017-07-18","9937","26","2717.3699999999999","10","215.97999999999999","2","2567.4400000000001","5","652.50999999999999","2567.4400000000001","5","0","0","579.90999999999997","0","0","6","0","0","T","20170718","","Unable to find POS in dim.location9937"
"2017-07-18","9937","46","-70","0","0","0","-70","0","0","-70","0","0","0","-70","0","0","0","0","0","T","20170718","","Unable to find POS in dim.location9937"
"2017-07-18","9958","20","144.37","3","0","0","0","0","101.59999999999999","0","0","0","0","2.3900000000000001","0","0","1","0","0","T","20170718","","Unable to find POS in dim.location9958"
"2017-07-18","9958","22","1260.76","4","129.99000000000001","1","1249.97","3","1266.2","1249.97","3","0","0","10.789999999999999","0","0","1","0","0","T","20170718","","Unable to find POS in dim.location9958"
"2017-07-18","9958","26","1532.95","7","0","0","1518.98","4","1540","1518.98","4","0","0","727.57000000000005","0","0","3","0","0","T","20170718","","Unable to find POS in dim.location9958"
"2017-07-18","9958","46","43.979999999999997","2","0","0","0","0","66","0","0","0","0","43.979999999999997","0","0","2","0","0","T","20170718","","Unable to find POS in dim.location9958"
"2017-07-19","1741","20","409.06999999999999","13","0","0","0","0","298.80000000000001","0","0","0","0","18.350000000000001","0","0","5","0","0","T","20170719","","Unable to find POS in dim.location1741"
"2017-07-19","1741","22","2055.9699999999998","3","390.98000000000002","2","2055.9699999999998","3","2924","2055.9699999999998","3","0","0","395.99000000000001","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location1741"
"2017-07-19","1741","26","755.16999999999996","3","0","0","749.98000000000002","2","757.79999999999995","749.98000000000002","2","0","0","5.1900000000000004","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location1741"
"2017-07-19","1741","32","11.98","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location1741"
"2017-07-19","1741","46","848.44000000000005","6","260.99000000000001","1","764.99000000000001","1","1062.47","764.99000000000001","1","0","0","39.979999999999997","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location1741"
"2017-07-19","1803","20","77.989999999999995","1","0","0","0","0","52","0","0","0","0","77.989999999999995","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location1803"
"2017-07-19","1803","26","806.27999999999997","3","0","0","799.49000000000001","2","809.70000000000005","799.49000000000001","2","0","0","6.79","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location1803"
"2017-07-19","1803","46","3344.9699999999998","3","399.99000000000001","1","3239.98","2","4065","3239.98","2","0","0","1859.98","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location1803"
"2017-07-19","1928","26","1086.3499999999999","5","0","0","1059.98","2","1099.5899999999999","1059.98","2","0","0","1079.97","0","0","3","0","0","T","20170719","","Unable to find POS in dim.location1928"
"2017-07-19","1928","46","3880.8800000000001","11","0","0","3749.96","4","4480","3749.96","4","0","0","2924.9699999999998","0","0","3","0","0","T","20170719","","Unable to find POS in dim.location1928"
"2017-07-19","1936","20","15.98","2","0","0","0","0","24","0","0","0","0","15.98","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location1936"
"2017-07-19","1936","46","3869.98","2","0","0","3869.98","2","4730","3869.98","2","0","0","2114.9899999999998","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location1936"
"2017-07-19","1937","22","442.33999999999997","1","0","0","82.349999999999994","0","17.649999999999999","-20","0","0","0","168.03999999999999","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location1937"
"2017-07-19","1937","26","11.99","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location1937"
"2017-07-19","1937","46","658.42999999999995","6","129.99000000000001","1","408.49000000000001","1","241.5","408.49000000000001","1","0","0","458.47000000000003","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location1937"
"2017-07-19","3792","20","129.99000000000001","1","0","0","0","0","40","0","0","0","0","129.99000000000001","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location3792"
"2017-07-19","3792","22","199","1","0","0","199","1","80.989999999999995","199","1","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location3792"
"2017-07-19","3792","26","-799.99000000000001","-1","0","0","-799.99000000000001","-1","-500","-799.99000000000001","-1","0","0","-799.99000000000001","0","0","-1","0","0","T","20170719","","Unable to find POS in dim.location3792"
"2017-07-19","3792","46","1609.96","4","329.98000000000002","2","1559.97","3","720","1559.97","3","0","0","1559.97","0","0","3","0","0","T","20170719","","Unable to find POS in dim.location3792"
"2017-07-19","4973","22","2247.9400000000001","6","189.99000000000001","1","2199.96","4","1220","2199.96","4","0","0","2247.9400000000001","0","0","6","0","0","T","20170719","","Unable to find POS in dim.location4973"
"2017-07-19","4973","42","209.99000000000001","1","0","0","0","0","10","0","0","0","0","209.99000000000001","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location4973"
"2017-07-19","4973","46","2049.9699999999998","3","0","0","1999.98","2","2600","1999.98","2","0","0","1999.98","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location4973"
"2017-07-19","5056","20","245.97999999999999","2","0","0","0","0","70","0","0","0","0","245.97999999999999","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location5056"
"2017-07-19","5056","46","1245.99","2","0","0","1245.99","2","1520","1245.99","2","0","0","1245.99","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location5056"
"2017-07-19","5064","22","2312.4299999999998","6","239.99000000000001","1","2304.4499999999998","5","2605.5","2304.4499999999998","5","0","0","1537.45","0","0","4","0","0","T","20170719","","Unable to find POS in dim.location5064"
"2017-07-19","5064","26","2956.9400000000001","8","0","0","2748.96","6","3461","2748.96","6","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location5064"
"2017-07-19","5064","32","5.9900000000000002","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location5064"
"2017-07-19","5064","42","845.98000000000002","2","0","0","845.98000000000002","2","564","0","0","0","0","845.98000000000002","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location5064"
"2017-07-19","5064","46","4627.4399999999996","6","399.99000000000001","1","4587.46","4","6172.5","4587.46","4","0","0","2391.48","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location5064"
"2017-07-19","6901","20","131.99000000000001","1","0","0","0","0","88","0","0","0","0","131.99000000000001","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location6901"
"2017-07-19","6901","22","839.99000000000001","1","0","0","839.99000000000001","1","1260","839.99000000000001","1","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location6901"
"2017-07-19","6901","46","39.979999999999997","2","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location6901"
"2017-07-19","9299","22","3204.9400000000001","6","439.97000000000003","3","2574.96","4","3345","2574.96","4","0","0","1549.98","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location9299"
"2017-07-19","9299","46","3449.9699999999998","3","1329.96","4","3449.9699999999998","3","4210","3449.9699999999998","3","0","0","560","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location9299"
"2017-07-19","9333","9","-471.99000000000001","-1","0","0","-471.99000000000001","-1","-28","0","0","0","0","0","-471.99000000000001","0","0","-1","0","T","20170719","","Unable to find POS in dim.location9333"
"2017-07-19","9333","22","30","0","0","0","30","0","0","30","0","0","0","30","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location9333"
"2017-07-19","9333","26","-775.94000000000005","-2","0","0","-775.94000000000005","-2","-604.03999999999996","-775.94000000000005","-2","0","0","-449.97000000000003","0","0","-1","0","0","T","20170719","","Unable to find POS in dim.location9333"
"2017-07-19","9935","22","1323.46","5","0","0","1299.48","3","1335.5","1299.48","3","0","0","23.98","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location9935"
"2017-07-19","9935","46","1609.9400000000001","6","0","0","1529.98","2","1819.96","1529.98","2","0","0","764.99000000000001","0","0","1","0","0","T","20170719","","Unable to find POS in dim.location9935"
"2017-07-19","9937","22","1439.96","4","199.99000000000001","1","1409.98","2","640","1409.98","2","0","0","669.98000000000002","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location9937"
"2017-07-19","9937","26","649.97000000000003","2","0","0","599.99000000000001","1","340","599.99000000000001","1","0","0","649.97000000000003","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location9937"
"2017-07-19","9937","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location9937"
"2017-07-19","9958","22","724.99000000000001","1","169.99000000000001","1","724.99000000000001","1","725","724.99000000000001","1","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location9958"
"2017-07-19","9958","26","229.58000000000001","2","0","0","0","0","344.39999999999998","0","0","0","0","229.58000000000001","0","0","2","0","0","T","20170719","","Unable to find POS in dim.location9958"
"2017-07-19","9958","71","89.989999999999995","1","0","0","89.989999999999995","1","110","0","0","0","0","0","0","0","0","0","0","T","20170719","","Unable to find POS in dim.location9958"
"2017-07-20","1741","22","999.98000000000002","2","0","0","999.98000000000002","2","1000","999.98000000000002","2","0","0","449.99000000000001","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location1741"
"2017-07-20","1741","26","899.48000000000002","3","179.99000000000001","1","899.48000000000002","3","1099.5","899.48000000000002","3","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location1741"
"2017-07-20","1741","46","2134.98","2","379.99000000000001","1","2134.98","2","2465","2134.98","2","0","0","1484.99","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location1741"
"2017-07-20","1803","22","1157.96","3","349.98000000000002","2","1149.98","2","1150","1149.98","2","0","0","457.97000000000003","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location1803"
"2017-07-20","1803","26","936.76999999999998","3","209.99000000000001","1","929.98000000000002","2","940.20000000000005","929.98000000000002","2","0","0","536.77999999999997","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location1803"
"2017-07-20","1803","46","809.99000000000001","1","0","0","809.99000000000001","1","990","809.99000000000001","1","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location1803"
"2017-07-20","1928","20","329.98000000000002","2","0","0","0","0","220","0","0","0","0","89.989999999999995","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location1928"
"2017-07-20","1928","22","1614.5","1","-199.99000000000001","-1","1619.5","1","1784.5","1619.5","1","0","0","655.00999999999999","0","0","-1","0","0","T","20170720","","Unable to find POS in dim.location1928"
"2017-07-20","1928","26","-399.99000000000001","-1","0","0","-399.99000000000001","-1","-400","-399.99000000000001","-1","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location1928"
"2017-07-20","1928","46","3124.96","4","0","0","3124.96","4","3675","3124.96","4","0","0","649.98000000000002","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location1928"
"2017-07-20","1937","20","189.99000000000001","1","0","0","189.99000000000001","1","60","0","0","0","0","189.99000000000001","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location1937"
"2017-07-20","1937","22","779.98000000000002","2","219.99000000000001","1","759.99000000000001","1","540","759.99000000000001","1","0","0","779.98000000000002","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location1937"
"2017-07-20","1937","26","1328.95","4","0","0","1259.98","2","860","1259.98","2","0","0","1328.95","0","0","4","0","0","T","20170720","","Unable to find POS in dim.location1937"
"2017-07-20","1937","46","248.94","4","0","0","0","0","-11","0","0","0","0","248.94","0","0","4","0","0","T","20170720","","Unable to find POS in dim.location1937"
"2017-07-20","3792","20","5.9900000000000002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location3792"
"2017-07-20","3792","22","-548","0","0","0","-577.99000000000001","-1","-42","-558","0","0","0","29.989999999999998","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location3792"
"2017-07-20","3792","26","2939.2600000000002","5","503.98000000000002","2","2904.27","4","445.69","2904.27","4","0","0","34.990000000000002","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location3792"
"2017-07-20","3792","42","209.99000000000001","1","0","0","0","0","10","0","0","0","0","209.99000000000001","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location3792"
"2017-07-20","3792","46","1810.97","2","0","0","1799.99","1","400","1799.99","1","0","0","1799.99","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location3792"
"2017-07-20","3792","71","207.88999999999999","1","0","0","0","0","92.099999999999994","0","0","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location3792"
"2017-07-20","4973","22","247.97999999999999","2","0","0","219.99000000000001","1","40","219.99000000000001","1","0","0","247.97999999999999","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location4973"
"2017-07-20","4973","42","209.99000000000001","1","0","0","0","0","10","0","0","0","0","209.99000000000001","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location4973"
"2017-07-20","4973","46","1799.97","3","389.99000000000001","1","1699.99","1","770","1699.99","1","0","0","1699.99","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location4973"
"2017-07-20","5056","26","922.96000000000004","3","199.99000000000001","1","829.99000000000001","1","290","829.99000000000001","1","0","0","879.97000000000003","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location5056"
"2017-07-20","6901","22","2524.96","4","199.99000000000001","1","2524.96","4","2525","2524.96","4","0","0","1824.98","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location6901"
"2017-07-20","6901","26","549.99000000000001","1","0","0","549.99000000000001","1","550","549.99000000000001","1","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location6901"
"2017-07-20","6901","46","3829.9200000000001","8","499.99000000000001","1","3689.98","2","4669.9399999999996","3689.98","2","0","0","39.979999999999997","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location6901"
"2017-07-20","9299","20","12.779999999999999","2","0","0","0","0","19.199999999999999","0","0","0","0","12.779999999999999","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location9299"
"2017-07-20","9299","22","314.99000000000001","1","0","0","314.99000000000001","1","385","314.99000000000001","1","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9299"
"2017-07-20","9299","46","1874.99","1","0","0","1874.99","1","2365","1874.99","1","0","0","1874.99","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location9299"
"2017-07-20","9299","82","44.950000000000003","5","0","0","0","0","105","0","0","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9299"
"2017-07-20","9333","8","-79.989999999999995","-1","0","0","0","0","-120","0","0","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9333"
"2017-07-20","9333","9","144.97","3","0","0","0","0","155","0","0","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9333"
"2017-07-20","9333","22","-899.92999999999995","-1","0","0","-899.92999999999995","-1","-1599.0699999999999","-899.92999999999995","-1","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9333"
"2017-07-20","9333","26","-1517.55","-3","0","0","-1432.5799999999999","-1","-569.40999999999997","-1432.5799999999999","-1","0","0","-1215.2","0","0","-2","0","0","T","20170720","","Unable to find POS in dim.location9333"
"2017-07-20","9333","46","1024.99","1","0","0","1024.99","1","975","1024.99","1","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9333"
"2017-07-20","9935","20","144.53999999999999","6","0","0","0","0","159.40000000000001","0","0","0","0","144.53999999999999","0","0","6","0","0","T","20170720","","Unable to find POS in dim.location9935"
"2017-07-20","9935","22","501.49000000000001","2","0","0","337.49000000000001","1","638.49000000000001","0","0","0","0","317.5","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9935"
"2017-07-20","9935","26","-2226.4699999999998","-6","0","0","-2195.9899999999998","-4","-1672.48","-2195.9899999999998","-4","0","0","-1215.49","0","0","-3","0","0","T","20170720","","Unable to find POS in dim.location9935"
"2017-07-20","9935","46","1644.99","1","424.99000000000001","1","1644.99","1","3055","1644.99","1","0","0","1644.99","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location9935"
"2017-07-20","9937","20","129.99000000000001","1","0","0","0","0","70","0","0","0","0","129.99000000000001","0","0","1","0","0","T","20170720","","Unable to find POS in dim.location9937"
"2017-07-20","9937","22","242.02000000000001","0","42.530000000000001","0","242.02000000000001","0","57.979999999999997","242.02000000000001","0","0","0","242.02000000000001","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9937"
"2017-07-20","9937","26","2187.9200000000001","8","368.98000000000002","2","2099.96","5","1920","2099.96","4","2372.3699999999999","7","2187.9200000000001","0","0","7","0","0","T","20170720","","Unable to find POS in dim.location9937"
"2017-07-20","9937","46","494.99000000000001","1","0","0","494.99000000000001","1","55","494.99000000000001","1","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9937"
"2017-07-20","9958","22","3212.9400000000001","7","289.99000000000001","1","3199.9499999999998","5","3216.9899999999998","3199.9499999999998","5","0","0","1459.97","0","0","3","0","0","T","20170720","","Unable to find POS in dim.location9958"
"2017-07-20","9958","26","829.98000000000002","2","323.98000000000002","2","829.98000000000002","2","830","829.98000000000002","2","0","0","829.98000000000002","0","0","2","0","0","T","20170720","","Unable to find POS in dim.location9958"
"2017-07-20","9958","46","2969.98","2","499.99000000000001","1","2969.98","2","3630","2969.98","2","0","0","0","0","0","0","0","0","T","20170720","","Unable to find POS in dim.location9958"
"2017-07-21","1741","20","147.55000000000001","5","0","0","137.99000000000001","1","106.40000000000001","0","0","0","0","147.55000000000001","0","0","5","0","0","T","20170721","","Unable to find POS in dim.location1741"
"2017-07-21","1741","22","1444.78","12","0","0","904.97000000000003","3","1571.03","904.97000000000003","3","0","0","647.32000000000005","0","0","8","0","0","T","20170721","","Unable to find POS in dim.location1741"
"2017-07-21","1741","26","3121.23","17","0","0","3054.9299999999998","7","3154.5999999999999","3054.9299999999998","7","0","0","1370.1500000000001","0","0","5","0","0","T","20170721","","Unable to find POS in dim.location1741"
"2017-07-21","1741","46","719.90999999999997","11","0","0","539.99000000000001","1","929.91999999999996","539.99000000000001","1","0","0","619.96000000000004","0","0","6","0","0","T","20170721","","Unable to find POS in dim.location1741"
"2017-07-21","1803","20","209.99000000000001","1","0","0","209.99000000000001","1","140","0","0","0","0","209.99000000000001","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location1803"
"2017-07-21","1803","22","3560.29","11","219.99000000000001","1","3314.9499999999998","5","4508.5600000000004","3314.9499999999998","5","0","0","1295.3299999999999","0","0","7","0","0","T","20170721","","Unable to find POS in dim.location1803"
"2017-07-21","1803","26","2425.1300000000001","7","819.96000000000004","4","2399.96","4","2437.8000000000002","2399.96","4","0","0","1307.5699999999999","0","0","3","0","0","T","20170721","","Unable to find POS in dim.location1803"
"2017-07-21","1803","42","203.99000000000001","1","109.98999999999999","1","0","0","136","0","0","0","0","203.99000000000001","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location1803"
"2017-07-21","1803","46","6279.9499999999998","5","0","0","6259.96","4","7369.9899999999998","6259.96","4","0","0","539.99000000000001","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location1803"
"2017-07-21","1928","20","137.99000000000001","1","0","0","137.99000000000001","1","92","0","0","0","0","137.99000000000001","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location1928"
"2017-07-21","1928","22","1674.95","5","0","0","1269.96","4","1885","1269.96","4","0","0","729.98000000000002","0","0","2","0","0","T","20170721","","Unable to find POS in dim.location1928"
"2017-07-21","1928","26","674.98000000000002","2","409.98000000000002","2","674.98000000000002","2","1075","674.98000000000002","2","0","0","-525","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location1928"
"2017-07-21","1928","46","2704.9299999999998","7","0","0","2539.9699999999998","3","3254.98","2339.98","2","0","0","324.97000000000003","0","0","3","0","0","T","20170721","","Unable to find POS in dim.location1928"
"2017-07-21","1936","20","142.77000000000001","3","0","0","0","0","99.200000000000003","0","0","0","0","142.77000000000001","0","0","3","0","0","T","20170721","","Unable to find POS in dim.location1936"
"2017-07-21","1936","22","2049.98","2","239.99000000000001","1","2049.98","2","2050","2049.98","2","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location1936"
"2017-07-21","1936","46","159.91999999999999","8","0","0","0","0","240","0","0","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location1936"
"2017-07-21","1937","22","589.98000000000002","2","0","0","569.99000000000001","1","410","569.99000000000001","1","0","0","589.98000000000002","0","0","2","0","0","T","20170721","","Unable to find POS in dim.location1937"
"2017-07-21","1937","26","3597.9000000000001","10","0","0","3484.9400000000001","6","2115","3284.9499999999998","5","0","0","3554.9200000000001","0","0","8","0","0","T","20170721","","Unable to find POS in dim.location1937"
"2017-07-21","1937","46","188.94999999999999","4","0","0","0","0","0","0","0","0","0","138.96000000000001","0","0","3","0","0","T","20170721","","Unable to find POS in dim.location1937"
"2017-07-21","4973","22","1125.95","5","179.97999999999999","2","1069.97","3","420","1029.98","2","547.75","3","1125.95","0","0","5","0","0","T","20170721","","Unable to find POS in dim.location4973"
"2017-07-21","4973","26","960.95000000000005","4","0","0","899.98000000000002","2","540","899.98000000000002","2","0","0","960.95000000000005","0","0","4","0","0","T","20170721","","Unable to find POS in dim.location4973"
"2017-07-21","4973","42","209.99000000000001","1","0","0","0","0","10","0","0","0","0","209.99000000000001","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location4973"
"2017-07-21","4973","46","774.98000000000002","2","199.99000000000001","1","719.99000000000001","1","-10","719.99000000000001","1","0","0","774.97999999999979","0","0","2","0","0","T","20170721","","Unable to find POS in dim.location4973"
"2017-07-21","5056","46","2209","4","499.99000000000001","1","2079.0599999999999","1","1215","2079.0599999999999","1","0","0","118.95999999999999","0","0","2","0","0","T","20170721","","Unable to find POS in dim.location5056"
"2017-07-21","5064","20","77.989999999999995","1","0","0","0","0","52","0","0","0","0","77.989999999999995","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location5064"
"2017-07-21","5064","22","1972.22","3","79.989999999999995","1","1972.22","3","2537.75","1972.22","3","0","0","1972.22","0","0","3","0","0","T","20170721","","Unable to find POS in dim.location5064"
"2017-07-21","5064","26","3590.1500000000001","10","0","0","3590.1500000000001","10","4759.75","3134.1900000000001","6","0","0","1271.46","0","0","4","0","0","T","20170721","","Unable to find POS in dim.location5064"
"2017-07-21","5064","42","512.99000000000001","1","0","0","512.99000000000001","1","387","0","0","0","0","512.99000000000001","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location5064"
"2017-07-21","5064","46","2983.1599999999999","7","0","0","2885.6100000000001","2","4760.75","2885.6100000000001","2","0","0","1500.52","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location5064"
"2017-07-21","6901","20","77.989999999999995","1","0","0","0","0","52","0","0","0","0","77.989999999999995","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location6901"
"2017-07-21","6901","22","599.99000000000001","1","0","0","599.99000000000001","1","600","599.99000000000001","1","0","0","599.99000000000001","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location6901"
"2017-07-21","6901","26","799","2","0","0","799","2","799","799","2","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location6901"
"2017-07-21","6901","46","1505.3","6","0","0","1465.3199999999999","4","1870.5999999999999","1394.55","1","0","0","110.75","0","0","5","0","0","T","20170721","","Unable to find POS in dim.location6901"
"2017-07-21","6901","82","1019.99","2","0","0","0","0","2380","0","0","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location6901"
"2017-07-21","9299","20","125.98999999999999","1","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location9299"
"2017-07-21","9299","22","1229.97","3","0","0","1049.98","2","1270","1049.98","2","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location9299"
"2017-07-21","9299","26","5376.8900000000003","11","1599.9400000000001","6","5376.8900000000003","11","5553","5024.9200000000001","8","0","0","3426.9400000000001","0","0","6","0","0","T","20170721","","Unable to find POS in dim.location9299"
