"TRS_DT","LOC_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","spp_sales","spp_merch_sales","bulk_sales","bulk_units","sears_credit_sales","other_credit_sales","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","reject_reason"
"2017-06-01","9299","2064.6799999999998","4","206.99000000000001","1","2852.6999999999998","3","-2072.73","2852.6999999999998","3","0","0","0","0","0","0","0","2602.3200000000002","699.01999999999998","0","0","1","0","0","T","20170601","Unable to find POS in dim.location9299"
"2017-06-01","9333","3640.8899999999999","12","0","0","3074.98","3","4328.9899999999998","3074.98","3","0","0","0","565.90999999999997","0","0","0","-268","0","0","0","0","0","0","T","20170601","Unable to find POS in dim.location9333"
"2017-06-01","9935","14466.780000000001","25","769.97000000000003","3","14123.93","15","10005.92","13597.940000000002","13","0","0","0","99.989999999999995","0","0","9092.6599999999999","17468.459999999999","8266.8799999999992","99.989999999999995","0","17","1","0","T","20170601","Unable to find POS in dim.location9935"
"2017-06-01","9937","5105.8099999999995","12","318","1","4747.9799999999996","5","4390.0699999999997","4747.9799999999996","5","0","0","0","0","0","0","1492.01","5836.3900000000003","2557.8400000000001","279.99000000000001","0","7","1","0","T","20170601","Unable to find POS in dim.location9937"
"2017-06-01","9958","7045.4400000000005","13","129.99000000000001","1","6786.79","6","4933.4200000000001","6569.2399999999998","5","0","0","0","0","0","0","901.66999999999996","8438.7399999999998","6656.1399999999994","0","0","9","0","0","T","20170601","Unable to find POS in dim.location9958"
"2017-06-02","1741","4844.8400000000001","19","284.98000000000002","2","4314.9700000000003","7","2633.9700000000003","3596.98","5","0","0","0","199.99000000000001","3555.9299999999998","10","199.44999999999999","5503.5900000000001","1506.8699999999999","0","0","14","0","0","T","20170602","Unable to find POS in dim.location1741"
"2017-06-02","1803","1046.95","6","149.99000000000001","1","846.99000000000001","2","322.99000000000001","846.99000000000001","2","0","0","0","109.98999999999999","0","0","0","1376.49","199.96000000000001","0","0","4","0","0","T","20170602","Unable to find POS in dim.location1803"
"2017-06-02","1928","1999.96","3","379.99000000000001","1","1899.99","1","1600","1899.99","1","0","0","0","0","0","0","2556.8299999999999","2665.04","1899.99","0","0","1","0","0","T","20170602","Unable to find POS in dim.location1928"
"2017-06-02","1936","3260.8299999999999","15","0","0","2919.9499999999998","5","2160","2619.96","4","0","0","0","0","0","0","1287.05","3254.9200000000001","2874.8600000000001","0","0","12","0","0","T","20170602","Unable to find POS in dim.location1936"
"2017-06-02","1937","4884.0500000000002","12","188.99000000000001","1","3775.6700000000001","5","2187.6900000000001","3775.6700000000001","5","0","0","0","0","0","0","0","5636.2700000000004","72.450000000000003","0","0","4","0","0","T","20170602","Unable to find POS in dim.location1937"
"2017-06-02","2559","5801.9399999999996","11","199.99000000000001","1","5696","7","4743.9300000000003","5291.0200000000004","5","0","0","0","0","0","0","1666.02","6069.96","1620.0699999999999","0","0","6","0","0","T","20170602","Unable to find POS in dim.location2559"
"2017-06-02","3792","1578.8400000000001","6","0","0","1208.98","3","961.10000000000002","1208.98","3","0","0","0","0","0","0","0","1683.46","1058.98","0","0","3","0","0","T","20170602","Unable to find POS in dim.location3792"
"2017-06-02","4973","2334.9000000000001","11","437.97000000000003","3","2485.9099999999999","6","1864","2485.9099999999999","6","0","0","0","0","0","0","2165.0500000000002","2669.5799999999999","1672.99","0","0","8","0","0","T","20170602","Unable to find POS in dim.location4973"
"2017-06-02","5056","4157.0899999999992","7","485.98000000000002","2","3267.9899999999998","3","5757.3500000000004","3267.9899999999998","3","0","0","0","279.99000000000001","0","0","20","4762.1499999999996","3634.9499999999998","0","0","6","0","0","T","20170602","Unable to find POS in dim.location5056"
"2017-06-02","5064","1986.6300000000001","10","20","0","1875.6800000000001","5","756.26999999999998","1595.6900000000001","4","0","0","0","0","0","0","545.35000000000002","1836.8299999999999","674.95000000000005","0","0","5","0","0","T","20170602","Unable to find POS in dim.location5064"
"2017-06-02","6901","4705.6700000000001","9","739.98000000000002","2","3279.4099999999999","3","3599.25","3279.4099999999999","3","1552.1900000000001","6","0","0","0","0","2935.23","6356.1599999999999","2672.75","0","0","5","0","0","T","20170602","Unable to find POS in dim.location6901"
"2017-06-02","9299","4569.8500000000004","13","459.97000000000003","3","1726.9000000000001","4","6489.0599999999995","1474.9099999999999","3","0","0","0","0","0","0","2489.8099999999999","5156.6499999999996","1754.8899999999999","0","0","5","0","0","T","20170602","Unable to find POS in dim.location9299"
"2017-06-02","9333","1981.29","22","0","0","799.5","1","2177.5","799.5","1","0","0","0","1181.79","0","0","0","0","0","0","0","0","0","0","T","20170602","Unable to find POS in dim.location9333"
"2017-06-02","9935","2348.1499999999996","9","0","0","2226.5799999999999","3","-249.25","2240.5900000000001","3","0","0","0","0","0","0","872.76999999999998","2706.8600000000001","-2169.2599999999998","0","0","4","0","0","T","20170602","Unable to find POS in dim.location9935"
