Location Store,Location,Format,Ownership Type,Name (no hierarchy),POS Number,EIS Number,Region,District,District Manager Name,City,State/Province,Zip,Address 1,Address 2,Latitude,Longitude,Open Date,Change of Owner / Takeover Date,Franchisee / Dealer,Location Type,Issue Date,Expiration Date
"Richmond, TX (3607)","Richmond, TX",HTS,Owner,3607,3607,3607,9029,388,,Richmond,TX,77406,821 Highway 90A East,,29.589677,-95.749153,,4/28/1996,,Retail,,
"La Grange, TX (3617)","La Grange, TX",HTS,Owner,3617,3617,3617,9029,388,,La Grange,TX,78945,2004 West State Highway 71,,29.908301,-96.837509,,5/28/2017,,Retail,,
"Seguin, TX (7222)","Seguin, TX",HTS,Owner,7222,3744,7222,9029,388,,Seguin,TX,78155,410 East Court,,29.569283,-97.961543,,10/18/2005,,Retail,,
"Bastrop, TX (5854)","Bastrop, TX",HTS,Owner,5854,3425,5854,9029,388,,Bastrop,TX,78602,735 Old Austin Highway,Suite B,30.111471,-97.343405,,7/13/2014,,Retail,,
"Blanco, TX (7489)","Blanco, TX",HTS,Owner,7489,7489,7489,9029,115,,Blanco,TX,78606,111A Blanco Avenue,,30.088998,-98.420066,,,,Retail,,
"Sealy, TX (1932)","Sealy, TX",HTS,Owner,1932,1932,1932,9029,388,,Sealy,TX,77474,3701 Outlet Center Drive Space 340,Drive Space 340,29.772685,-96.126031,,4/23/2017,,Retail,,
"New Braunfels, TX (3458)","New Braunfels, TX",HTS,Owner,3458,3458,3458,9029,388,,New Braunfels,TX,78130,114 N. Business I-435,,29.695078,-98.087131,,1/26/2014,,Retail,,
"Fredericksburg, TX (3816)","Fredericksburg, TX",HTS,Owner,3816,3816,3816,9029,115,,Fredericksburg,TX,78624,512 S Adams Street,,30.269616,-98.878049,,9/12/2006,,Retail,,
"Brenham, TX (5809)","Brenham, TX",HTS,Owner,5809,3348,5809,9029,388,,Brenham,TX,77833,2507 Becker Drive,,30.145663,-96.388455,,8/3/2014,,Retail,,
"Alvin, TX (2709)","Alvin, TX",HTS,Owner,2709,2709,2709,9029,388,,Alvin,TX,77511,2625 South Loop 35,Suite 12,29.400324,-95.242146,,2/12/2017,,Retail,,
"Liberty, TX (5414)","Liberty, TX",HTS,Owner,5414,3026,5414,9029,388,,Liberty,TX,77575,2339 N Main,,30.074526,-94.784924,,7/6/2014,,Retail,,
"Livingston, TX (5868)","Livingston, TX",HTS,Owner,5868,3438,5868,9029,210,,Livingston,TX,77351,321 North Beatty,,30.710672,-94.935253,,5/31/2015,,Retail,,
"Cleveland, TX (7787)","Cleveland, TX",HTS,Owner,7787,7787,7787,9029,388,,Cleveland,TX,77327,638 East Houston Street,,30.340222,-95.082275,,,,Retail,,
"Sweetwater, TX (3296)","Sweetwater, TX",HTS,Owner,3296,3296,3296,9029,397,,Sweetwater,TX,79556,604 East Broadway,,32.472498,-100.40248,,8/13/2017,,Retail,,
"Carlsbad, NM (3309)","Carlsbad, NM",HTS,Owner,3309,3309,3309,9029,397,,Carlsbad,NM,88220,609 S Canyon,Suite A,32.413691,-104.228198,,8/27/2000,,Retail,,
"Hobbs, NM (3319)","Hobbs, NM",HTS,Owner,3319,3319,3319,9029,397,,Hobbs,NM,88240,405 E Navajo,,32.739657,-103.132833,,11/14/2010,,Retail,,
"Plainview, TX (3538)","Plainview, TX",HTS,Owner,3538,3538,3538,9029,397,,Plainview,TX,79072,1507 West 5th Street,,34.183522,-101.721106,,8/2/2009,,Retail,,
"Fort Stockton, TX (3766)","Fort Stockton, TX",HTS,Owner,3766,3766,3766,9029,397,,Fort Stockton,TX,79735,1208 West Dickinson,,30.893608,-102.890872,,8/29/2010,,Retail,,
"Belen, NM (3826)","Belen, NM",HTS,Owner,3826,3826,3826,9029,397,,Belen,NM,87002,19554 Highway 314,,34.709139,-106.761538,,10/29/2006,,Retail,,
"Borger, TX (4838)","Borger, TX",HTS,Owner,4838,4838,4838,9029,397,,Borger,TX,79007,800 North Weatherly Street,,35.674391,-101.388474,,4/2/2017,,Retail,,
"Taos, NM (5803)","Taos, NM",HTS,Owner,5803,3339,5803,9029,397,,Taos,NM,87571,1046 Paseo Del Pueblo Sur,,36.383064,-105.58872,,7/29/2012,,Retail,,
"Las Vegas, NM (6526)","Las Vegas, NM",HTS,Owner,6526,3780,6526,9029,397,,Las Vegas,NM,87701,1654 7th Street,,35.60911,-105.223122,,1/25/2004,,Retail,,
"Pampa, TX (6764)","Pampa, TX",HTS,Owner,6764,3882,6764,9029,397,,Pampa,TX,79065,1623 N Hobart,,35.554038,-100.972343,,4/29/2016,,Retail,,
"DALHART, TX (7176)","DALHART, TX",HTS,Owner,7176,7176,7176,9029,397,,DALHART,TX,79022,700 TENNESSEE BLVD,,36.058639,-102.514134,,9/24/2016,,Retail,,
"Ruidoso Downs, NM (8123)","Ruidoso Downs, NM",HTS,Owner,8123,3966,8123,9029,397,,Ruidoso Downs,NM,88346,26142 US Highway 70,,33.325233,-105.622502,,2/18/2017,,Retail,,
"Juneau, AK (3782)","Juneau, AK",HTS,Owner,3782,3782,3782,9037,101,,Juneau,AK,99801,9105 Mendenhall Mall Road,,58.371557,-134.588586,,11/15/2014,,Retail,,
"Hood River, OR (3809)","Hood River, OR",HTS,Owner,3809,3809,3809,9037,110,,Hood River,OR,97031,1795 12th Street,,45.695963,-121.522017,,12/23/2016,,Retail,,
"Sunnyside, WA (5501)","Sunnyside, WA",HTS,Owner,5501,3088,5501,9037,110,,Sunnyside,WA,98944,1702 East Gregory Avenue,,46.324869,-119.997799,,,,Retail,,
"Newport, OR (3429)","Newport, OR",HTS,Owner,3429,3429,3429,9037,102,,Newport,OR,97365,2200 N Coast Highway 101,,44.653067,-124.051259,,2/13/2011,,Retail,,
"Lincoln City, OR (8039)","Lincoln City, OR",HTS,Owner,8039,3922,8039,9037,102,,Lincoln City,OR,97367,1517 SW Highway 101,,44.956815,-124.014128,,10/26/2003,,Retail,,
"McMinnville, OR (3469)","McMinnville, OR",HTS,Owner,3469,3469,3469,9037,102,,McMinnville,OR,97128,1621 NE Baker Street,,45.219196,-123.19848,,3/2/2014,,Retail,,
"Albany, OR (3653)","Albany, OR",HTS,Owner,3653,3653,3653,9037,102,,Albany,OR,97322,2059 14th Avenue,Suite A103,44.628791,-123.080179,,,,Retail,,
"Astoria, OR (3419)","Astoria, OR",HTS,Owner,3419,3419,3419,9037,110,,Astoria,OR,97103,1152 Marine Drive,,46.189908,-123.831019,,8/30/2015,,Retail,,
"Scappoose, OR (3449)","Scappoose, OR",HTS,Owner,3449,3449,3449,9037,110,,Scappoose,OR,97056,51581 Columbia River Highway,,45.743962,-122.877628,,3/30/2003,,Retail,,
"The Dalles, OR (3479)","The Dalles, OR",HTS,Owner,3479,3479,3479,9037,110,,The Dalles,OR,97058,116 E 2nd Street,,45.601857,-121.18365,,8/17/2014,,Retail,,
"Longview, WA (4197)","Longview, WA",HTS,Owner,4197,4197,4197,9037,110,,Longview,WA,98632,1116 15th Avenue,,46.134597,-122.937748,,,,Retail,,
"Florence, OR (6743)","Florence, OR",HTS,Owner,6743,3876,6743,9037,102,,Florence,OR,97439,685A Highway 101,,43.97239,-124.105645,,,,Retail,,
"Corvallis, OR (7658)","Corvallis, OR",HTS,Owner,7658,7658,7658,9037,101,,Corvallis,OR,97330,2445 NW Kings Boulevard,,44.592185,-123.272194,,5/1/2016,,Retail,,
"Bend, OR (2571)","Bend, OR",HTS,Owner,2571,2571,2571,9037,102,,Bend,OR,97702,61303 S Highway 97,,44.026656,-121.314909,,,,Retail,,
"La Grande, OR (5948)","La Grande, OR",HTS,Owner,5948,3619,5948,9037,108,,La Grande,OR,97850,1700 Portland Avenue,,45.328306,-118.078986,,10/28/2010,,Retail,,
"Baker City, OR (6576)","Baker City, OR",HTS,Owner,6576,3808,6576,9037,108,,Baker City,OR,97814,2017 Main Street,,44.777505,-117.830159,,5/20/2008,,Retail,,
"Walla Walla, WA (6914)","Walla Walla, WA",HTS,Owner,6914,6914,6914,9037,108,,Walla Walla,WA,99362,207 E Main Street,,46.069357,-118.336364,,,,Retail,,
"Harbor, OR (3489)","Harbor, OR",HTS,Owner,3489,3489,3489,9037,102,,Harbor,OR,97415,97900 Shopping Center Avenue,,42.049333,-124.260748,,3/24/2016,,Retail,,
"North Bend, OR (5823)","North Bend, OR",HTS,Owner,5823,3369,5823,9037,102,,North Bend,OR,97459,1611 Virginia Avenue,#514,43.405005,-124.234214,,1/25/2017,,Retail,,
"Redmond, OR (4734)","Redmond, OR",HTS,Owner,4734,4734,4734,9037,102,,Redmond,OR,97756,224 SW 6th Street,,44.275125,-121.173994,,,,Retail,,
"Cottage Grove, OR (5822)","Cottage Grove, OR",HTS,Owner,5822,3368,5822,9037,102,,Cottage Grove,OR,97424,118 Gateway Boulevard,,43.796096,-123.048624,,4/2/2017,,Retail,,
"Grants Pass, OR (5831)","Grants Pass, OR",HTS,Owner,5831,3389,5831,9037,102,,Grants Pass,OR,97526,1533 Northeast F Street,,42.435076,-123.310906,,11/27/2016,,Retail,,
"Fort Bragg, CA (3109)","Fort Bragg, CA",HTS,Owner,3109,3109,3109,9037,103,,Fort Bragg,CA,95437,362 North Franklin Street,,39.445353,-123.804192,,3/15/2009,,Retail,,
"Ukiah, CA (3199)","Ukiah, CA",HTS,Owner,3199,3199,3199,9037,103,,Ukiah,CA,95482,1230 Airport Park Boulevard,,39.131308,-123.199756,,2/23/2003,,Retail,,
"Lakeport, CA (5452)","Lakeport, CA",HTS,Owner,5452,3029,5452,9037,103,,Lakeport,CA,95453,2570 S Main Street,,39.019584,-122.912273,,11/2/2008,,Retail,,
"Susanville, CA (3698)","Susanville, CA",HTS,Owner,3698,3698,3698,9037,103,,Susanville,CA,96130,911 Main Street,,40.418179,-120.658634,,,,Retail,,
"Clearlake, CA (3049)","Clearlake, CA",HTS,Owner,3049,3049,3049,9037,103,,Clearlake,CA,95422,15875 Dam Road Ext,,38.932209,-122.61823,,2/23/2003,,Retail,,
"Klamath Falls, OR (5480)","Klamath Falls, OR",HTS,Owner,5480,3059,5480,9037,103,,Klamath Falls,OR,97603,4311 South 6th,,42.206821,-121.735993,,2/26/2017,,Retail,,
"Grass Valley, CA (5530)","Grass Valley, CA",HTS,Owner,5530,3129,5530,9037,103,,Grass Valley,CA,95945,129 Idaho Maryland Road,,39.221902,-121.052437,,7/30/2017,,Retail,,
"Auburn, CA (5557)","Auburn, CA",HTS,Owner,5557,3149,5557,9037,103,,Auburn,CA,95603,415 Grass Valley Highway,,38.904781,-121.077929,,5/15/2016,,Retail,,
"Napa, CA (5743)","Napa, CA",HTS,Owner,5743,3269,5743,9037,103,,Napa,CA,94559,1701 Soscol Avenue,,38.30586,-122.28542,,2/28/2016,,Retail,,
"Truckee, CA (2169)","Truckee, CA",HTS,Owner,2169,2169,2169,9037,103,,Truckee,CA,96161,12047 Donner Pass Road,,39.325027,-120.221807,,,,Retail,,
"Fallon, NV (3859)","Fallon, NV",HTS,Owner,3859,3859,3859,9037,103,,Fallon,NV,89406,1430 W Williams Avenue,,39.475558,-118.792765,,10/2/2016,,Retail,,
"Yreka, CA (8192)","Yreka, CA",HTS,Owner,8192,3998,8192,9037,103,,Yreka,CA,96097,827 S Main Street,,41.725135,-122.639361,,7/29/2012,,Retail,,
"Parker, AZ (3633)","Parker, AZ",HTS,Owner,3633,3633,3633,9029,105,,Parker,AZ,85344,1009 Arizona Avenue,,34.148568,-114.28457,,4/24/2011,,Retail,,
"Blythe, CA (5753)","Blythe, CA",HTS,Owner,5753,3279,5753,9029,105,,Blythe,CA,92225,155 N Spring Street,,33.611654,-114.598631,,6/3/2007,,Retail,,
"Banning, CA (6970)","Banning, CA",HTS,Owner,6970,6970,6970,9037,105,,Banning,CA,92220,1484 West Ramsey Street,,33.924847,-116.892887,,7/19/2015,,Retail,,
"Kingman, AZ (3089)","Kingman, AZ",HTS,Owner,3089,3089,3089,9029,105,,Kingman,AZ,86401,3155 Stockton Hill Rd.,,35.216064,-114.035623,,5/4/2014,,Retail,,
"Lake Havasu City, AZ (3537)","Lake Havasu City, AZ",HTS,Owner,3537,3537,3537,9029,105,,Lake Havasu City,AZ,86404,5601 Highway 95 North,Suite 600,34.569195,-114.366213,,8/5/2007,,Retail,,
"Tehachapi, CA (5707)","Tehachapi, CA",HTS,Owner,5707,3219,5707,9037,217,,Tehachapi,CA,93561,835 Tucker Road,#A and B,35.12272,-118.468831,,,,Retail,,
"Bullhead City, AZ (5732)","Bullhead City, AZ",HTS,Owner,5732,3256,5732,9029,105,,Bullhead City,AZ,86442,2350 Miracle Mile Road,,35.102133,-114.594806,,11/2/2008,,Retail,,
"Ramona, CA (3048)","Ramona, CA",HTS,Transition,3048,3048,3048,9029,105,,Ramona,CA,92065,969 Main St,,33.042424,-116.868441,,7/8/2017,,Retail,,
"Pahrump, NV (3649)","Pahrump, NV",HTS,Owner,3649,3649,3649,9029,105,,Pahrump,NV,89048,1360 E Highway 372,#4,36.207443,-115.989638,,1/17/2016,,Retail,,
"Oakhurst, CA (3908)","Oakhurst, CA",HTS,Owner,3908,3908,3908,9029,105,,Oakhurst,CA,93644,40322 Junction Drive,,37.334736,-119.657829,,2/12/2017,,Retail,,
"Ridgecrest, CA (5590)","Ridgecrest, CA",HTS,Owner,5590,3179,5590,9029,105,,Ridgecrest,CA,93555,120 North China Lake Boulevard,,35.623539,-117.667972,,5/15/2016,,Retail,,
"Bishop, CA (6039)","Bishop, CA",HTS,Owner,6039,3678,6039,9029,105,,Bishop,CA,93514,"1361 Rocking ""W"" Drive",,37.377301,-118.421281,,7/31/2016,,Retail,,
"Coachella, CA (9219)","Coachella, CA",HTS,Owner,9219,9219,9219,9029,105,,Coachella,CA,92236,49693 Harrison Street,,33.687167,-116.183017,,,,Retail,,
"East Wenatchee, WA (4849)","East Wenatchee, WA",HTS,Owner,4849,4849,4849,9037,107,,East Wenatchee,WA,98802,511 Valley Mall Parkway,,47.411412,-120.28914,,,,Retail,,
"Ellensburg, WA (5928)","Ellensburg, WA",HTS,Owner,5928,3569,5928,9037,107,,Ellensburg,WA,98926,505 North Pearl,,46.996905,-120.547765,,5/22/2007,,Retail,,
"Polson, MT (1920)","Polson, MT",HTS,Owner,1920,1920,1920,9037,107,,Polson,MT,59860,214 1st Street E,,47.693808,-114.162195,,,,Retail,,
"Kalispell, MT (3248)","Kalispell, MT",HTS,Owner,3248,3248,3248,9037,107,,Kalispell,MT,59901,1105 US Highway 2 W,,48.200892,-114.332732,,12/16/2008,,Retail,,
"Missoula, MT (3860)","Missoula, MT",HTS,Owner,3860,3860,3860,9037,107,,Missoula,MT,59801,407 South Catlin Street,,46.867613,-114.022786,,,,Retail,,
"Hamilton, MT (3932)","Hamilton, MT",HTS,Owner,3932,3932,3932,9037,107,,Hamilton,MT,59840,1704 N First Street,,46.26914,-114.157141,,6/1/2014,,Retail,,
"Butte, MT (5758)","Butte, MT",HTS,Owner,5758,3288,5758,9037,107,,Butte,MT,59701,3703 Harrison Avenue,#G,45.969643,-112.509277,,4/2/2017,,Retail,,
"Helena, MT (5770)","Helena, MT",HTS,Owner,5770,3298,5770,9037,107,,Helena,MT,59602,3120 Dredge Drive,Unit 101,46.617225,-112.023036,,5/28/2017,,Retail,,
"Bozeman, MT (5941)","Bozeman, MT",HTS,Owner,5941,3598,5941,9037,107,,Bozeman,MT,59718,2825 W Main Street,Unit 8H,45.674028,-111.077378,,3/30/2003,,Retail,,
"Libby, MT (8062)","Libby, MT",HTS,Owner,8062,3929,8062,9037,107,,Libby,MT,59923,520 Mineral Avenue,,48.390735,-115.55297,,5/1/2011,,Retail,,
"Deer Park, WA (9272)","Deer Park, WA",HTS,Owner,9272,9272,9272,9037,107,,Deer Park,WA,99006,603 S Fir Avenue,,47.948243,-117.480434,,,,Retail,,
"Moscow, ID (8099)","Moscow, ID",HTS,Owner,8099,3954,8099,9037,108,,Moscow,ID,83843,1410 South Blaine,,46.721833,-116.982919,,7/24/2007,,Retail,,
"Nampa, ID (3121)","Nampa, ID",HTS,Owner,3121,3121,3121,9037,108,,Nampa,ID,83651,3309 Caldwell Boulevard,,43.618476,-116.622939,,,,Retail,,
"Pocatello, ID (3205)","Pocatello, ID",HTS,Owner,3205,3205,3205,9037,108,,Pocatello,ID,83201,2215 Garrett Way,,42.881346,-112.465348,,,,Retail,,
"Rexburg, ID (3290)","Rexburg, ID",HTS,Owner,3290,3290,3290,9037,108,,Rexburg,ID,83440,664 North 2nd East,,43.839845,-111.777462,,4/3/2011,,Retail,,
"Mountain Home, ID (3640)","Mountain Home, ID",HTS,Owner,3640,3640,3640,9037,108,,Mountain Home,ID,83647,1535 American Legion Boulevard,,43.133195,-115.680796,,4/30/2000,,Retail,,
"Elko, NV (3989)","Elko, NV",HTS,Owner,3989,3989,3989,9037,108,,Elko,NV,89801,2120 Idaho Street,,40.850111,-115.745789,,6/7/2018,,Retail,,
"Riverton, WY (5406)","Riverton, WY",HTS,Owner,5406,3018,5406,9037,111,,Riverton,WY,82501,906 W Main St,,43.024617,-108.403246,,2/28/2016,,Retail,,
"Price, UT (5475)","Price, UT",HTS,Owner,5475,3058,5475,9037,108,,Price,UT,84501,33 N Carbon Avenue,,39.598445,-110.811686,,1/11/2015,,Retail,,
"Burley, ID (5558)","Burley, ID",HTS,Owner,5558,3151,5558,9037,108,,Burley,ID,83318,2338 Overland Avenue,,42.523791,-113.793633,,,,Retail,,
"Cody, WY (5819)","Cody, WY",HTS,Owner,5819,3359,5819,9037,111,,Cody,WY,82414,762 Lindsay Lane,,44.519715,-109.073439,,,,Retail,,
"Ontario, OR (5828)","Ontario, OR",HTS,Owner,5828,3379,5828,9037,108,,Ontario,OR,97914,2441 SW 4th Avenue,,44.02505,-116.99836,,10/10/2010,,Retail,,
"Sheridan, WY (5844)","Sheridan, WY",HTS,Owner,5844,3410,5844,9037,111,,Sheridan,WY,82801,1467 Coffeen Avenue,,44.781296,-106.942055,,,,Retail,,
"Rock Springs, WY (5931)","Rock Springs, WY",HTS,Transition,5931,3578,5931,9037,111,,Rock Springs,WY,82901,63 Center Street,,41.588488,-109.224658,,7/9/2017,,Retail,,
"Payson, AZ (3017)","Payson, AZ",HTS,Owner,3017,3017,3017,9029,109,,Payson,AZ,85541,218 E. State Highway 260,,34.239472,-111.322502,,8/30/2015,,Retail,,
"Show Low, AZ (5720)","Show Low, AZ",HTS,Owner,5720,3238,5720,9029,109,,Show Low,AZ,85901,4551 S White Mountain Road,#3,34.208411,-110.021894,,3/2/2014,,Retail,,
"Durango, CO (3208)","Durango, CO",HTS,Owner,3208,3208,3208,9029,109,,Durango,CO,81301,800 South Camino Del Rio,,37.241918,-107.869433,,11/1/2015,,Retail,,
"Pagosa Springs, CO (3900)","Pagosa Springs, CO",HTS,Owner,3900,3900,3900,9029,109,,Pagosa Springs,CO,81147,2800 Cornerstone Drive,Unit A1,37.269283,-107.009794,,,,Retail,,
"Fountain Hills, AZ (1841)","Fountain Hills, AZ",HTS,Owner,1841,1841,1841,9029,109,,Fountain Hills,AZ,85268,13212 N Saguaro Boulevard,,33.606443,-111.714641,,11/1/2015,,Retail,,
"Mesquite, NV (2178)","Mesquite, NV",HTS,Owner,2178,2178,2178,9029,105,,Mesquite,NV,89027,62 W Mesquite Boulevard,,36.803639,-114.068995,,,,Retail,,
"Cottonwood, AZ (3037)","Cottonwood, AZ",HTS,Owner,3037,3037,3037,9029,109,,Cottonwood,AZ,86326,1329 E State Route 89A,,34.727281,-112.011253,,2/28/2010,,Retail,,
"Silver City, NM (5795)","Silver City, NM",HTS,Owner,5795,3329,5795,9029,109,,Silver City,NM,88061,1310 Silver Heights Boulevard,,32.779183,-108.274865,,7/29/2001,,Retail,,
"Cortez, CO (5957)","Cortez, CO",HTS,Owner,5957,3642,5957,9029,109,,Cortez,CO,81321,1 E Main Street,,37.348541,-108.585112,,12/18/2016,,Retail,,
"Green Valley, AZ (5977)","Green Valley, AZ",HTS,Owner,5977,3656,5977,9029,109,,Green Valley,AZ,85614,115A W Esperanza Blvd,,31.868472,-110.992526,,11/25/2015,,Retail,,
"Alamosa, CO (6670)","Alamosa, CO",HTS,Owner,6670,3848,6670,9029,109,,Alamosa,CO,81101,239 Walker Road,,37.479326,-105.896755,,,,Retail,,
"Hermiston, OR (3439)","Hermiston, OR",HTS,Owner,3439,3439,3439,9037,110,,Hermiston,OR,97838,80487 North Highway 395,,45.868121,-119.291087,,,,Retail,,
"Lewiston, ID (6989)","Lewiston, ID",HTS,Transition,6989,6989,6989,9037,108,,Lewiston,ID,83501,1019 21st Street,,46.410474,-117.001114,,7/6/2017,,Retail,,
"Colville, WA (3019)","Colville, WA",HTS,Owner,3019,3019,3019,9037,107,,Colville,WA,99114,702 N Highway,,48.55078,-117.914115,,10/14/2016,,Retail,,
"Cheney, WA (3448)","Cheney, WA",HTS,Owner,3448,3448,3448,9037,107,,Cheney,WA,99004,10 West First Street,,47.484253,-117.580238,,10/30/2011,,Retail,,
"Omak, WA (3599)","Omak, WA",HTS,Owner,3599,3599,3599,9037,107,,Omak,WA,98841,317 S Main Street,,48.406557,-119.527876,,11/22/2016,,Retail,,
"Friday Harbor, WA (3753)","Friday Harbor, WA",HTS,Owner,3753,3753,3753,9037,110,,Friday Harbor,WA,98250,535 Market Street Suite C,,48.529719,-123.02193,,,,Retail,,
"Port Angeles, WA (3549)","Port Angeles, WA",HTS,Owner,3549,3549,3549,9037,110,,Port Angeles,WA,98362,520 South Lincoln Street,,48.114434,-123.435615,,5/1/2016,,Retail,,
"Sequim, WA (8034)","Sequim, WA",HTS,Owner,8034,3919,8034,9037,110,,Sequim,WA,98382,232 Valley Center Place,,48.077691,-123.167727,,,,Retail,,
"Marysville, WA (5888)","Marysville, WA",HTS,Owner,5888,3498,5888,9037,110,,Marysville,WA,98270,1340 State Avenue,,48.065998,-122.175362,,2/1/2004,,Retail,,
"Moses Lake, WA (5924)","Moses Lake, WA",HTS,Owner,5924,3559,5924,9037,107,,Moses Lake,WA,98837,312 South Division Street,,47.129741,-119.277983,,5/29/2005,,Retail,,
"Oak Harbor, WA (5937)","Oak Harbor, WA",HTS,Owner,5937,3589,5937,9037,110,,Oak Harbor,WA,98277,230 SE Pioneer Way,,48.28772,-122.654848,,12/26/2016,,Retail,,
"Kearney, NE (5921)","Kearney, NE",HTS,Owner,5921,3557,5921,9037,111,,Kearney,NE,68847,5011 2nd. Ave. Suite 1010,,40.724129,-99.079364,,8/18/2013,,Retail,,
"La Junta, CO (3078)","La Junta, CO",HTS,Owner,3078,3078,3078,9029,397,,La Junta,CO,81050,310 Colorado,,37.985555,-103.543482,,7/27/2003,,Retail,,
"Fort Morgan, CO (3500)","Fort Morgan, CO",HTS,Owner,3500,3500,3500,9037,111,,Fort Morgan,CO,80701,17364 US Highway 34,Unit 101,40.253959,-103.821693,,4/6/2014,,Retail,,
"Salida, CO (3590)","Salida, CO",HTS,Transition,3590,3590,3590,9029,109,,Salida,CO,81201,1015 E. Hwy 50,,38.523841,-105.991065,,5/16/2017,,Retail,,
"Montrose, CO (5575)","Montrose, CO",HTS,Owner,5575,3168,5575,9029,109,,Montrose,CO,81401,1445 Hawk Parkway,,38.449969,-107.867109,,1/4/2015,,Retail,,
"Sterling, CO (5599)","Sterling, CO",HTS,Owner,5599,3188,5599,9037,111,,Sterling,CO,80751,100 Broadway St. Suite 5,,40.634538,-103.199836,,4/30/2006,,Retail,,
"Steamboat Springs, CO (5692)","Steamboat Springs, CO",HTS,Owner,5692,3198,5692,9037,111,,Steamboat Springs,CO,80487,1755 Central Park Drive,,40.460562,-106.822101,,10/31/2010,,Retail,,
"Canon City, CO (5712)","Canon City, CO",HTS,Owner,5712,3228,5712,9029,109,,Canon City,CO,81212,1700 Rainbow Drive,,38.447213,-105.222793,,1/17/2006,,Retail,,
"Chadron, NE (5788)","Chadron, NE",HTS,Owner,5788,3324,5788,9037,111,,Chadron,NE,69337,302 E 2nd Street,,42.831026,-102.997408,,12/16/2013,,Retail,,
"Spearfish, SD (5981)","Spearfish, SD",HTS,Owner,5981,3662,5981,9037,111,,Spearfish,SD,57783,714 N. Main St.,,44.490415,-103.858632,,6/26/2007,,Retail,,
"Trinidad, CO (6688)","Trinidad, CO",HTS,Owner,6688,3858,6688,9029,397,,Trinidad,CO,81082,2128 Freedom Road,,37.188787,-104.495479,,10/28/2012,,Retail,,
"GUNNISON, CO (7218)","GUNNISON, CO",HTS,Owner,7218,7218,7218,9029,109,,GUNNISON,CO,81230,151 W HWY 50,,38.543601,-106.939241,,10/5/2014,,Retail,,
"Williston, ND (2569)","Williston, ND",HTS,Owner,2569,2569,2569,9037,116,,Williston,ND,58801,2308 11th Avenue West,,48.165347,-103.638245,,8/3/2017,,Retail,,
"Thief River Falls, MN (3291)","Thief River Falls, MN",HTS,Owner,3291,3291,3291,9037,116,,Thief River Falls,MN,56701,303 Main Avenue North,,48.119328,-96.181845,,9/13/2015,,Retail,,
"Detroit Lakes, MN (3370)","Detroit Lakes, MN",HTS,Owner,3370,3370,3370,9037,116,,Detroit Lakes,MN,56501,1315 Highway 10 West,,46.807238,-95.818595,,7/8/2007,,Retail,,
"Devils Lake, ND (3481)","Devils Lake, ND",HTS,Owner,3481,3481,3481,9037,116,,Devils Lake,ND,58301,346 Highway 2 West,,48.106632,-98.870934,,10/4/2015,,Retail,,
"Alexandria, MN (5570)","Alexandria, MN",HTS,Transition,5570,3162,5570,9037,116,,Alexandria,MN,56308,2819 Highway 29 South,,45.863688,-95.379884,,7/30/2017,,Retail,,
"Grand Rapids, MN (5845)","Grand Rapids, MN",HTS,Owner,5845,3411,5845,9037,116,,Grand Rapids,MN,55744,1239 S Pokegama Avenue,,47.218087,-93.531721,,9/5/2015,,Retail,,
"Brainerd, MN (5869)","Brainerd, MN",HTS,Owner,5869,3441,5869,9037,116,,Brainerd,MN,56401,"302 5th st . NE,  Suite 3",,46.362279,-94.181688,,11/28/2004,,Retail,,
"Fergus Falls, MN (5881)","Fergus Falls, MN",HTS,Owner,5881,3471,5881,9037,116,,Fergus Falls,MN,56537,211 West Lincoln Avenue,,46.283232,-96.076724,,2/12/2012,,Retail,,
"Little Falls, MN (5952)","Little Falls, MN",HTS,Owner,5952,3631,5952,9037,116,,Little Falls,MN,56345,210 1st Streetreet South East,,45.975106,-94.363376,,11/14/2010,,Retail,,
"International Falls, MN (5953)","International Falls, MN",HTS,Owner,5953,3632,5953,9037,116,,International Falls,MN,56649,500 3rd Streetreet West,,48.602971,-93.407073,,5/24/2007,,Retail,,
"Wahpeton, ND (8165)","Wahpeton, ND",HTS,Owner,8165,3981,8165,9037,116,,Wahpeton,ND,58075,822 Dakota Avenue,,46.264655,-96.612241,,6/1/2014,,Retail,,
"Lompoc, CA (5947)","Lompoc, CA",HTS,Owner,5947,3618,5947,9037,217,,Lompoc,CA,93436,1009 North H Street,,34.654253,-120.459272,,8/3/2008,,Retail,,
"Gilroy, CA (3178)","Gilroy, CA",HTS,Owner,3178,3178,3178,9037,217,,Gilroy,CA,95020,8797 San Ysidro Ave,,37.014581,-121.588024,,5/1/2016,,Retail,,
"Selma, CA (3354)","Selma, CA",HTS,Owner,3354,3354,3354,9037,217,,Selma,CA,93662,2051 High Street,,36.569395,-119.613086,,,,Retail,,
"Santa Paula, CA (3687)","Santa Paula, CA",HTS,Owner,3687,3687,3687,9037,217,,Santa Paula,CA,93060,105 Dean Drive,,34.349022,-119.076915,,,,Retail,,
"Taft, CA (3999)","Taft, CA",HTS,Owner,3999,3999,3999,9037,217,,Taft,CA,93268,220 Center Street,,35.140073,-119.455423,,11/27/2011,,Retail,,
"Carson City, NV (5453)","Carson City, NV",HTS,Owner,5453,3031,5453,9037,217,,Carson City,NV,89706,3917 North Carson Street,,39.19379,-119.774186,,9/28/2009,,Retail,,
